date,chamber,timepoint,plant,T0,T3,Avg,Radius (cm),Height (cm),Ht (cm),Ht Adj (Cm),Vol (cm3),Vol (L),Area (cm2),Area (m2),time_min,ch4_ppm,c2o_ppm,n2o_ppm,ppm_min,ppm_min,ppm_min,uL,ug.ch4c.m2,mg.CH4-N.m-2 ,g.CH4-N.m-2,ug.co2c.m2,mg.CO2-N.m-2,g.CO2-N.m-2,ug.n2on.m2,mg.N2O-N.m-2,g.N2O-N.m-2,,,,
7/25/2016,,T2,P,29.3,32.6,30.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,,,0.408,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,29.3,32.6,30.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,10.087,519.954,0.417,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,29.3,32.6,30.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,12.163,507.667,0.395,,,,,,,,,,,,,,,,,
7/25/2016,18N,T1,N,29,38.7,33.85,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,1.886,1466.619,0.413,-0.001,14.316,-8.25205E-05,24.78924217,168.9087054,0.168908705,0.016890871,131343.057,131.343057,13.1343057,86.21,0.0862,0.01,,,,
7/25/2016,,T2,N,29,38.7,33.85,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.037,2293.778,0.450,,,,,,,,,,,,,,,,,
7/25/2016,,T3,N,29,38.7,33.85,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,1.904,2834.631,0.435,,,,,,,,,,,,,,,,,
7/25/2016,,T4,N,29,38.7,33.85,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,1.832,,0.410,,,,,,,,,,,,,,,,,
7/25/2016,18P,T1,P,28.3,36.3,32.3,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,1.947,273.021,0.389,-0.001,1.412,0.000236418,29.79736409,148.9531278,0.148953128,0.014895313,20890.73249,20.89073249,2.089073249,69.37,0.0694,0.01,,,,
7/25/2016,,T2,P,28.3,36.3,32.3,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,1.905,228.738,0.400,,,,,,,,,,,,,,,,,
7/25/2016,,T3,P,28.3,36.3,32.3,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,,278.170,0.411,,,,,,,,,,,,,,,,,
7/25/2016,,T4,P,28.3,36.3,32.3,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,1.861,478.659,,,,,,,,,,,,,,,,,,
7/24/2016,2N,T1,N,34.2,31.3,32.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,274.406,1060.499,,-0.311,4.509,0.000113971,25.21586491,24811.60575,24.81160575,2.481160575,95889.5449,95.8895449,9.58895449,0.00,0.0000,0.00,,,,
7/24/2016,,T2,N,34.2,31.3,32.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,259.935,1334.687,0.416,,,,,,,,,,,,,,,,,
7/24/2016,,T3,N,34.2,31.3,32.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,,1604.985,0.423,,,,,,,,,,,,,,,,,
7/24/2016,,T4,N,34.2,31.3,32.75,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,226.090,1762.196,0.429,,,,,,,,,,,,,,,,,
7/24/2016,2P,T1,P,33.2,30.6,31.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,19.567,3631.018,0.353,0.481,41.492,0.000161477,30.28171334,1395.742602,1.395742602,0.13957426,259001.147,259.001147,25.9001147,58.76,0.0588,0.01,,,,
7/24/2016,,T2,P,33.2,30.6,31.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,48.440,6286.373,,,,,,,,,,,,,,,,,,
7/24/2016,,T3,P,33.2,30.6,31.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,73.823,8432.429,0.374,,,,,,,,,,,,,,,,,
7/24/2016,,T4,P,33.2,30.6,31.9,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,95.309,10205.022,0.376,,,,,,,,,,,,,,,,,
7/24/2016,6N,T1,N,33.2,31.2,32.2,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.419,698.598,,0.003,2.307,0.000121578,25.13382208,219.3969298,0.21939693,0.021939693,63372.89546,63.37289546,6.337289546,0.00,0.0000,0.00,,,,
7/24/2016,,T2,N,33.2,31.2,32.2,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.144,739.923,0.365,,,,,,,,,,,,,,,,,
7/24/2016,,T3,N,33.2,31.2,32.2,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.682,896.374,0.374,,,,,,,,,,,,,,,,,
7/24/2016,,T4,N,33.2,31.2,32.2,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.679,1034.675,0.380,,,,,,,,,,,,,,,,,
7/24/2016,6P,T1,P,34.3,32.1,33.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,1.735,2136.111,,0.009,25.441,-0.000158066,30.39044481,126.7364671,0.126736467,0.012673647,156041.3553,156.0413553,15.60413553,0.00,0.0000,0.00,,,,
7/24/2016,,T2,P,34.3,32.1,33.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.648,4336.723,0.443,,,,,,,,,,,,,,,,,
7/24/2016,,T3,P,34.3,32.1,33.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.946,5492.704,0.441,,,,,,,,,,,,,,,,,
7/24/2016,,T4,P,34.3,32.1,33.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,3.212,6314.572,0.424,,,,,,,,,,,,,,,,,
7/24/2016,9P,T1,P,33.3,31.7,32.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,14.906,3205.463,0.364,0.209,32.116,6.1108E-05,25.14202636,1316.134542,1.316134542,0.131613454,283037.1609,283.0371609,28.30371609,75.04,0.0750,0.01,,,,
7/24/2016,,T2,P,33.3,31.7,32.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,25.133,4752.169,0.366,,,,,,,,,,,,,,,,,
7/24/2016,,T3,P,33.3,31.7,32.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,34.760,6222.323,0.371,,,,,,,,,,,,,,,,,
7/24/2016,,T4,P,33.3,31.7,32.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,47.815,8253.457,0.373,,,,,,,,,,,,,,,,,
7/24/2016,9N,T1,N,33.3,30.9,32.1,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,,1276.965,0.339,0.634,6.136,3.17383E-05,30.29159802,0,0,0,93585.79402,93.58579402,9.358579402,57.94,0.0579,0.01,,,,
7/24/2016,,T2,N,33.3,30.9,32.1,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,914.073,1553.193,0.340,,,,,,,,,,,,,,,,,
7/24/2016,,T3,N,33.3,30.9,32.1,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,942.448,1886.264,0.342,,,,,,,,,,,,,,,,,
7/24/2016,,T4,N,33.3,30.9,32.1,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,990.166,2223.644,0.344,,,,,,,,,,,,,,,,,
7/24/2016,10N,T1,N,32.8,30.5,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,5.719,,,-0.027,1.845,-9.17122E-05,25.10100494,492.1077603,0.49210776,0.049210776,0,0,0,0.00,0.0000,0.00,,,,
7/24/2016,,T2,N,32.8,30.5,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,,2131.025,0.360,,,,,,,,,,,,,,,,,
7/24/2016,,T3,N,32.8,30.5,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.866,2234.934,0.352,,,,,,,,,,,,,,,,,
7/24/2016,,T4,N,32.8,30.5,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.897,2352.423,0.349,,,,,,,,,,,,,,,,,
7/24/2016,10P,T1,P,31.8,30.3,31.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,,,,-0.001,-3.456,-0.000362904,30.14332784,0,0,0,0,0,0,0.00,0.0000,0.00,,,,
7/24/2016,,T2,P,31.8,30.3,31.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,1.983,4268.587,0.382,,,,,,,,,,,,,,,,,
7/24/2016,,T3,P,31.8,30.3,31.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.889,3933.862,0.349,,,,,,,,,,,,,,,,,
7/24/2016,,T4,P,31.8,30.3,31.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.805,3853.847,0.339,,,,,,,,,,,,,,,,,
7/24/2016,12N,T1,N,32.5,30.8,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,1.836,2001.983,,0.000,13.361,-0.000101574,25.07639209,158.1162469,0.158116247,0.015811625,172444.4213,172.4444213,17.24444213,0.00,0.0000,0.00,,,,
7/24/2016,,T2,N,32.5,30.8,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,,2943.193,0.356,,,,,,,,,,,,,,,,,
7/24/2016,,T3,N,32.5,30.8,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.807,3574.792,0.352,,,,,,,,,,,,,,,,,
7/24/2016,,T4,N,32.5,30.8,31.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.804,4150.772,0.344,,,,,,,,,,,,,,,,,
7/24/2016,12P,T1,P,33.1,31,32.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,1.773,5464.467,,0.000,21.413,9.83335E-05,30.27182867,126.4806731,0.126480673,0.012648067,389908.6624,389.9086624,38.99086624,0.00,0.0000,0.00,,,,
7/24/2016,,T2,P,33.1,31,32.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,1.763,7483.800,0.352,,,,,,,,,,,,,,,,,
7/24/2016,,T3,P,33.1,31,32.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.733,8112.635,0.354,,,,,,,,,,,,,,,,,
7/24/2016,,T4,P,33.1,31,32.05,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,,9105.665,0.364,,,,,,,,,,,,,,,,,
7/24/2016,13N,T1,N,32.2,30.2,31.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,1.977,,0.390,0.002,1.551,8.58154E-05,25.05177924,175.1675753,0.175167575,0.017516758,0,0,0,80.63,0.0806,0.01,,,,
7/24/2016,,T2,N,32.2,30.2,31.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.063,682.517,0.391,,,,,,,,,,,,,,,,,
7/24/2016,,T3,N,32.2,30.2,31.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.173,,0.397,,,,,,,,,,,,,,,,,
7/24/2016,,T4,N,32.2,30.2,31.2,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,868.625,,,,,,,,,,,,,,,,,,
7/24/2016,13P,T1,P,32.8,30.7,31.75,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,9.785,3744.396,0.363,0.124,42.070,1.92782E-06,30.24217463,698.8491697,0.69884917,0.069884917,267437.631,267.437631,26.7437631,60.44,0.0604,0.01,,,,
7/24/2016,,T2,P,32.8,30.7,31.75,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,15.395,5634.222,,,,,,,,,,,,,,,,,,
7/24/2016,,T3,P,32.8,30.7,31.75,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,21.342,7656.278,0.371,,,,,,,,,,,,,,,,,
7/24/2016,,T4,P,32.8,30.7,31.75,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,,,0.362,,,,,,,,,,,,,,,,,
8/11/2016,1N,T1,N,25.4,30.6,28,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.576,784.520,1.171,-0.002,0.827,-0.00572332,24.49388797,233.4453332,0.233445333,0.023344533,71104.84756,71.10484756,7.110484756,247.67,0.2477,0.02,,,,
8/11/2016,,T2,N,25.4,30.6,28,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.359,823.153,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.4,30.6,28,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,,837.079,0.358,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.4,30.6,28,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.182,920.881,0.355,,,,,,,,,,,,,,,,,
8/11/2016,1P,T1,P,25.4,31,28.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.091,479.894,0.338,-0.004,-2.351,-0.000301266,29.5107084,165.7631988,0.165763199,0.01657632,38052.37607,38.05237607,3.805237607,62.47,0.0625,0.01,,,,
8/11/2016,,T2,P,25.4,31,28.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,3.414,303.094,0.348,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.4,31,28.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,1.917,247.057,0.314,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.4,31,28.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,2.016,,,,,,,,,,,,,,,,,,,
8/11/2016,2N,T1,N,25.7,31.2,28.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.060,647.676,4.214,-0.002,3.907,-0.019732523,24.51850082,191.5512432,0.191551243,0.019155124,60228.08503,60.22808503,6.022808503,914.31,0.9143,0.09,,,,
8/11/2016,,T2,N,25.7,31.2,28.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.327,841.027,0.320,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.7,31.2,28.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.140,906.885,0.322,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.7,31.2,28.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,1.893,1293.596,0.330,,,,,,,,,,,,,,,,,
8/11/2016,2P,T1,P,25.3,30,27.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.126,263.758,0.322,-0.001,-0.572,-1.78208E-05,29.50082372,155.6619211,0.155661921,0.015566192,19311.92399,19.31192399,1.931192399,55.05,0.0550,0.01,,,,
8/11/2016,,T2,P,25.3,30,27.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,,,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.3,30,27.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,1.994,183.434,0.321,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.3,30,27.65,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,1.949,182.047,0.319,,,,,,,,,,,,,,,,,
8/11/2016,3N,T1,N,25.1,29.5,27.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.552,324.675,0.332,-0.001,-0.551,-0.000148775,24.46927512,231.5336108,0.231533611,0.023153361,29456.47273,29.45647273,2.945647273,70.29,0.0703,0.01,,,,
8/11/2016,,T2,N,25.1,29.5,27.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,,304.670,0.331,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.1,29.5,27.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.399,289.035,0.324,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.1,29.5,27.3,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.381,236.679,0.310,,,,,,,,,,,,,,,,,
8/11/2016,3P,T1,P,25.5,29.6,27.55,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.751,288.046,0.328,0.008,-0.574,-0.00016804,29.52059308,212.5057094,0.212505709,0.021250571,22247.01207,22.24701207,2.224701207,59.19,0.0592,0.01,,,,
8/11/2016,,T2,P,25.5,29.6,27.55,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,3.380,296.389,0.356,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.5,29.6,27.55,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,3.596,209.185,0.329,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.5,29.6,27.55,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,4.075,221.017,0.314,,,,,,,,,,,,,,,,,
8/11/2016,4N,T1,N,25.5,31.3,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.343,795.403,0.328,0.001,2.358,9.94142E-05,24.50209226,223.758405,0.223758405,0.02237584,75962.63105,75.96263105,7.596263105,72.99,0.0730,0.01,,,,
8/11/2016,,T2,N,25.5,31.3,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.203,950.475,0.337,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.5,31.3,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,2.297,1024.478,0.338,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.5,31.3,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,2.487,,,,,,,,,,,,,,,,,,,
8/11/2016,4P,T1,P,25.4,31.1,28.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.172,459.036,0.344,-0.001,-1.331,-0.000166182,29.5107084,163.3767816,0.163376782,0.016337678,34531.90617,34.53190617,3.453190617,60.30,0.0603,0.01,,,,
8/11/2016,,T2,P,25.4,31.1,28.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,,,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.4,31.1,28.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.062,324.140,0.326,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.4,31.1,28.25,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.014,261.625,0.319,,,,,,,,,,,,,,,,,
8/11/2016,5N,T1,N,25.2,29,27.1,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,12.441,301.696,0.260,-0.017,-0.431,0.000261765,24.47747941,1097.861309,1.097861309,0.109786131,26622.94271,26.62294271,2.662294271,53.50,0.0535,0.01,,,,
8/11/2016,,T2,N,25.2,29,27.1,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,12.338,283.898,0.288,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.2,29,27.1,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,,,0.299,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.2,29,27.1,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,10.091,235.490,0.304,,,,,,,,,,,,,,,,,
8/11/2016,5P,T1,P,25.4,28.5,26.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,4.123,191.310,0.351,0.029,0.033,0.000223485,29.5107084,318.5758759,0.318575876,0.031857588,14780.633,14.780633,1.4780633,63.33,0.0633,0.01,,,,
8/11/2016,,T2,P,25.4,28.5,26.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,4.339,142.005,0.286,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.4,28.5,26.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,6.525,169.777,0.341,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.4,28.5,26.95,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,8.293,180.050,0.360,,,,,,,,,,,,,,,,,
8/11/2016,6N,T1,N,25.3,29,27.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.233,514.587,0.330,0.001,0.442,0.000231334,24.78924217,205.4086822,0.205408682,0.020540868,47329.36112,47.32936112,4.732936112,70.84,0.0708,0.01,,,,
8/11/2016,,T2,N,25.3,29,27.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.243,533.397,0.339,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.3,29,27.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.310,564.551,0.350,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.3,29,27.15,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.329,580.566,0.366,,,,,,,,,,,,,,,,,
8/11/2016,6P,T1,P,25.4,29.3,27.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.280,451.084,0.349,-0.001,-0.962,0.000185202,29.5107084,171.5535569,0.171553557,0.017155356,33933.6965,33.9336965,3.39336965,61.21,0.0612,0.01,,,,
8/11/2016,,T2,P,25.4,29.3,27.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.419,418.269,0.366,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.4,29.3,27.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.147,,,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.4,29.3,27.35,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,2.212,305.514,0.380,,,,,,,,,,,,,,,,,
8/11/2016,7N,T1,N,26.2,31.1,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.246,942.898,0.360,-0.003,5.023,5.72331E-05,24.55952224,203.0313272,0.203031327,0.020303133,85231.07014,85.23107014,8.523107014,75.99,0.0760,0.01,,,,
8/11/2016,,T2,N,26.2,31.1,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.364,1303.744,0.335,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,26.2,31.1,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.049,1443.099,0.335,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,26.2,31.1,28.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,1778.794,0.365,,,,,,,,,,,,,,,,,
8/11/2016,7P,T1,P,26,31.6,28.8,4.1275,0,17.5,17.5,937,0.937,54,0.005,30,2.146,478.065,0.288,0.000,-0.529,0.000224794,29.57001647,152.3873579,0.152387358,0.015238736,33951.19721,33.95119721,3.395119721,47.70,0.0477,0.00,,,,
8/11/2016,,T2,P,26,31.6,28.8,4.1275,0,17.5,17.5,937,0.937,54,0.005,60,1.922,346.630,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,26,31.6,28.8,4.1275,0,17.5,17.5,937,0.937,54,0.005,120,2.192,356.423,0.321,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,26,31.6,28.8,4.1275,0,17.5,17.5,937,0.937,54,0.005,180,2.094,366.385,0.320,,,,,,,,,,,,,,,,,
8/11/2016,8N,T1,N,25.2,29.3,27.25,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.905,289.492,0.325,0.003,-0.958,0.000155141,24.47747941,270.561353,0.270561353,0.027056135,26965.28584,26.96528584,2.696528584,70.55,0.0706,0.01,,,,
8/11/2016,,T2,N,25.2,29.3,27.25,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,3.053,210.933,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.2,29.3,27.25,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,3.138,181.765,0.342,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.2,29.3,27.25,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,3.426,128.976,0.347,,,,,,,,,,,,,,,,,
8/11/2016,8P,T1,P,25.3,29.1,27.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.700,280.921,0.301,0.004,0.757,0.000227877,29.50082372,214.170637,0.214170637,0.021417064,22282.63323,22.28263323,2.228263323,55.78,0.0558,0.01,,,,
8/11/2016,,T2,P,25.3,29.1,27.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.889,333.457,0.309,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.3,29.1,27.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,3.161,355.013,0.322,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.3,29.1,27.2,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,3.284,,,,,,,,,,,,,,,,,,,
8/11/2016,9N,T1,N,25.4,29.8,27.6,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,787.270,604.106,0.322,-5.500,0.651,-0.000814719,24.49388797,71354.11701,71.35411701,7.135411701,54753.05119,54.75305119,5.475305119,68.20,0.0682,0.01,,,,
8/11/2016,,T2,N,25.4,29.8,27.6,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,898.676,619.852,0.346,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.4,29.8,27.6,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,561.000,661.917,,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.4,29.8,27.6,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,14.679,,0.216,,,,,,,,,,,,,,,,,
8/11/2016,9P,T1,P,25.6,29.7,27.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,5.165,336.346,0.286,0.007,1.643,0.000208163,29.53047776,388.3229838,0.388322984,0.038832298,25285.35836,25.28535836,2.528535836,50.11,0.0501,0.01,,,,
8/11/2016,,T2,P,25.6,29.7,27.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,4.691,438.670,0.309,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.6,29.7,27.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,5.180,494.785,0.314,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.6,29.7,27.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,6.133,,0.322,,,,,,,,,,,,,,,,,
8/11/2016,10N,T1,N,25.6,31.2,28.4,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.191,691.270,0.317,0.000,2.705,0.000238273,24.51029654,193.0645649,0.193064565,0.019306456,60919.05972,60.91905972,6.091905972,65.22,0.0652,0.01,,,,
8/11/2016,,T2,N,25.6,31.2,28.4,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,2.219,834.854,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.6,31.2,28.4,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,,909.128,0.324,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.6,31.2,28.4,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,2.137,1132.327,0.355,,,,,,,,,,,,,,,,,
8/11/2016,10P,T1,P,26.1,31.6,28.85,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.280,440.764,0.351,0.000,-0.561,-6.27015E-05,29.57990115,166.4742119,0.166474212,0.016647421,32185.74937,32.18574937,3.218574937,59.75,0.0598,0.01,,,,
8/11/2016,,T2,P,26.1,31.6,28.85,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,2.381,380.019,0.345,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,26.1,31.6,28.85,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,2.193,,,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,26.1,31.6,28.85,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,2.270,341.943,0.340,,,,,,,,,,,,,,,,,
8/11/2016,11N,T1,N,25.1,30.3,27.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.160,601.138,0.308,-0.002,1.393,-0.000182692,24.46927512,206.5755295,0.20657553,0.020657553,57486.87207,57.48687207,5.748687207,68.63,0.0686,0.01,,,,
8/11/2016,,T2,N,25.1,30.3,27.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.340,,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.1,30.3,27.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,2.071,692.697,0.276,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.1,30.3,27.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,1.997,814.916,0.282,,,,,,,,,,,,,,,,,
